sale_price,on_sale,sku
1323.75,1,1317385-005
1320.00,1,1185202-005
1320.00,1,1185245-005
1320.00,1,1185246-005
1320.00,1,1187703-005
1320.00,1,1219202-009
1320.00,1,1219202-010
1320.00,1,1219202-011
1320.00,1,1219202-012
1320.00,1,1219202-013
1320.00,1,1219202-014
1320.00,1,1219202-015
1320.00,1,1277439-009
1320.00,1,1277439-010
1320.00,1,1277439-011
1320.00,1,1277439-012
1320.00,1,1277439-013
1320.00,1,1277439-014
1320.00,1,1277439-015
1320.00,1,1277964-010
1320.00,1,1277964-011
1320.00,1,1277964-012
1320.00,1,1277964-013
1320.00,1,1277964-014
1320.00,1,1278645-005
1320.00,1,1289598-009
1320.00,1,1289598-010
1320.00,1,1289598-011
1320.00,1,1289598-012
1320.00,1,1289598-013
1320.00,1,1289598-014
1320.00,1,1289598-015
1320.00,1,1292876-005
1320.00,1,1293700-005
1320.00,1,1293711-005
1320.00,1,1293712-005
1320.00,1,1293804-005
1320.00,1,1295181-005
1320.00,1,1295182-005
1320.00,1,1295187-005
1320.00,1,1295189-005
1320.00,1,1295214-005
1320.00,1,1295217-005
1320.00,1,1295218-005
1320.00,1,1295221-005
1320.00,1,1297268-011
1320.00,1,1297268-012
1320.00,1,1297268-013
1320.00,1,1297268-014
1320.00,1,1297633-005
1320.00,1,1302068-010
1320.00,1,1302068-011
1320.00,1,1302068-012
1320.00,1,1302068-013
1320.00,1,1302068-014
1318.50,1,1183405-005
1318.50,1,1265055-011
1318.50,1,1265055-012
1318.50,1,1265055-013
1318.50,1,1265055-014
1317.00,1,1192253-010
1317.00,1,1192253-011
1317.00,1,1192253-012
1317.00,1,1192253-013
1317.00,1,1192253-014
1317.00,1,1203734-012
1317.00,1,1203734-013
1317.00,1,1203734-014
1317.00,1,1256805-010
1317.00,1,1256805-011
1317.00,1,1256805-012
1317.00,1,1256805-013
1317.00,1,1256805-014
1317.00,1,1256805-015
1317.00,1,1256805-016
1317.00,1,1256805-017
1316.25,1,1206781-005
1316.25,1,1219200-010
1316.25,1,1219200-011
1316.25,1,1219200-012
1316.25,1,1219200-013
1316.25,1,1219200-014
1316.25,1,1219200-015
1316.25,1,1242586-009
1316.25,1,1242586-010
1316.25,1,1242586-011
1316.25,1,1242586-012
1316.25,1,1242586-013
1316.25,1,1242586-014
1316.25,1,1242586-015
1316.25,1,1283392-010
1316.25,1,1283392-011
1316.25,1,1283392-012
1316.25,1,1283392-013
1316.25,1,1283392-014
1316.25,1,1283392-015
1316.25,1,1283398-010
1316.25,1,1283398-011
1316.25,1,1283398-012
1316.25,1,1283398-013
1316.25,1,1283398-014
1316.25,1,1283398-015
1316.25,1,1285954-005
1316.25,1,1293713-005
1316.25,1,1304648-005
1316.25,1,1304649-005
1316.25,1,1304650-005
1312.50,1,1061977-009
1312.50,1,1061977-010
1312.50,1,1061977-011
1312.50,1,1061977-012
1312.50,1,1061977-013
1312.50,1,1061977-014
1312.50,1,1061977-015
1312.50,1,1063517-010
1312.50,1,1063517-011
1312.50,1,1063517-012
1312.50,1,1063517-013
1312.50,1,1063517-014
1312.50,1,1063517-015
1312.50,1,1088640-010
1312.50,1,1088640-011
1312.50,1,1088640-012
1312.50,1,1088640-013
1312.50,1,1088640-014
1312.50,1,1088640-015
1312.50,1,1110334-011
1312.50,1,1110334-012
1312.50,1,1110334-013
1312.50,1,1110334-014
1312.50,1,1163850-005
1312.50,1,1179545-005
1312.50,1,1183538-009
1312.50,1,1183538-010
1312.50,1,1183538-011
1312.50,1,1183538-012
1312.50,1,1183538-013
1312.50,1,1183538-014
1312.50,1,1183538-015
1312.50,1,1183554-009
1312.50,1,1183554-010
1312.50,1,1183554-011
1312.50,1,1183554-012
1312.50,1,1183554-013
1312.50,1,1183554-014
1312.50,1,1183554-015
1312.50,1,1197999-005
1312.50,1,1202927-009
1312.50,1,1202927-010
1312.50,1,1202927-011
1312.50,1,1202927-012
1312.50,1,1202927-013
1312.50,1,1202927-014
1312.50,1,1202927-015
1312.50,1,1202930-009
1312.50,1,1202930-010
1312.50,1,1202930-011
1312.50,1,1202930-012
1312.50,1,1202930-013
1312.50,1,1202930-014
1312.50,1,1202930-015
1312.50,1,1202931-009
1312.50,1,1202931-010
1312.50,1,1202931-011
1312.50,1,1202931-012
1312.50,1,1202931-013
1312.50,1,1202931-014
1312.50,1,1202931-015
1312.50,1,1202964-010
1312.50,1,1202964-011
1312.50,1,1202964-012
1312.50,1,1202964-013
1312.50,1,1202964-014
1312.50,1,1202964-015
1312.50,1,1202964-016
1312.50,1,1240924-005
1312.50,1,1255348-009
1312.50,1,1255348-010
1312.50,1,1255348-011
1312.50,1,1255348-012
1312.50,1,1255348-013
1312.50,1,1255348-014
1312.50,1,1255348-015
1312.50,1,1255357-010
1312.50,1,1255357-011
1312.50,1,1255357-012
1312.50,1,1255357-013
1312.50,1,1255357-014
1312.50,1,1255367-009
1312.50,1,1255367-010
1312.50,1,1255367-011
1312.50,1,1255367-012
1312.50,1,1255367-013
1312.50,1,1255367-014
1312.50,1,1255367-015
1312.50,1,1259999-005
1312.50,1,1260000-005
1312.50,1,1261880-009
1312.50,1,1261880-010
1312.50,1,1261880-011
1312.50,1,1261880-012
1312.50,1,1261880-013
1312.50,1,1261880-014
1312.50,1,1270471-005
1312.50,1,1284571-010
1312.50,1,1284571-011
1312.50,1,1284571-012
1312.50,1,1284571-013
1312.50,1,1284571-014
1312.50,1,1284571-015
1312.50,1,1284914-009
1312.50,1,1284914-010
1312.50,1,1284914-011
1312.50,1,1284914-012
1312.50,1,1284914-013
1312.50,1,1284919-009
1312.50,1,1284919-010
1312.50,1,1284919-011
1312.50,1,1284919-012
1312.50,1,1284919-013
1312.50,1,1284919-014
1312.50,1,1284919-015
1312.50,1,1284920-009
1312.50,1,1284920-010
1312.50,1,1284920-011
1312.50,1,1284920-012
1312.50,1,1284920-013
1312.50,1,1284920-014
1312.50,1,1284931-009
1312.50,1,1284931-010
1312.50,1,1284931-011
1312.50,1,1284931-012
1312.50,1,1284931-013
1312.50,1,1284931-014
1312.50,1,1284936-009
1312.50,1,1284936-010
1312.50,1,1284936-011
1312.50,1,1284936-012
1312.50,1,1284936-013
1312.50,1,1290356-011
1312.50,1,1290356-012
1312.50,1,1290356-013
1312.50,1,1290356-014
1312.50,1,1290816-010
1312.50,1,1290816-011
1312.50,1,1290816-012
1312.50,1,1290816-013
1312.50,1,1290816-014
1312.50,1,1292242-005
1312.50,1,1292250-005
1312.50,1,1292265-005
1312.50,1,1292266-005
1312.50,1,1292267-005
1312.50,1,1294305-005
1312.50,1,1295670-010
1312.50,1,1295670-011
1312.50,1,1295670-012
1312.50,1,1295670-013
1312.50,1,1295670-014
1312.50,1,1295677-010
1312.50,1,1295677-011
1312.50,1,1295677-012
1312.50,1,1295677-013
1312.50,1,1295677-014
1312.50,1,1295677-015
1312.50,1,1295677-016
1312.50,1,1295694-010
1312.50,1,1295694-011
1312.50,1,1295694-012
1312.50,1,1295694-013
1312.50,1,1296122-009
1312.50,1,1296122-010
1312.50,1,1296122-011
1312.50,1,1296122-012
1312.50,1,1296122-013
1312.50,1,1296122-014
1312.50,1,1297390-005
1312.50,1,1298397-010
1312.50,1,1298397-011
1312.50,1,1298397-012
1312.50,1,1298397-013
1312.50,1,1298397-016
1312.50,1,1299944-2819
1312.50,1,1299948-2820
1312.50,1,1302627-009
1312.50,1,1302627-010
1312.50,1,1302627-011
1312.50,1,1302627-012
1312.50,1,1302627-013
1312.50,1,1302645-010
1312.50,1,1302645-011
1312.50,1,1302645-012
1312.50,1,1302645-013
1312.50,1,1302645-014
1312.50,1,1302645-015
1312.50,1,1302646-009
1312.50,1,1302646-010
1312.50,1,1302646-011
1312.50,1,1302646-012
1312.50,1,1302646-013
1312.50,1,1302646-014
1312.50,1,1302676-009
1312.50,1,1302676-010
1312.50,1,1302676-011
1312.50,1,1302676-012
1312.50,1,1302676-013
1312.50,1,1302676-014
1312.50,1,1306393-093
1312.50,1,1306393-095
1312.50,1,1306393-097
1312.50,1,1306393-099
1312.50,1,1306393-101
1312.50,1,1326118-005
1312.50,1,1326122-005
1312.50,1,1326126-005
1312.50,1,1326127-005
1308.75,,1258864-010
1308.75,,1258864-011
1308.75,,1258864-012
1308.75,,1258864-013
1308.75,,1258864-014
1308.75,,1258864-015
1308.75,,1258864-016
1308.75,,1258864-017
1308.75,,1259647-010
1308.75,,1259647-011
1308.75,,1259647-012
1308.75,,1259647-013
1308.75,,1259647-014
1308.75,,1259647-015
1307.34,,1287639-011
1307.34,,1287639-012
1307.34,,1287639-013
1307.34,,1287639-014
1307.34,,1287639-015
1307.34,,1287639-016
1307.25,,1283305-009
1307.25,,1283305-010
1307.25,,1283305-011
1307.25,,1283305-012
1307.25,,1283305-013
1307.25,,1283305-014
1307.25,,1283319-009
1307.25,,1283319-010
1307.25,,1283319-011
1307.25,,1283319-012
1307.25,,1283319-013
1307.25,,1283319-014
1305.00,,1100906-005
1305.00,,1238343-010
1305.00,,1238343-011
1305.00,,1238343-012
1305.00,,1238343-013
1305.00,,1238343-014
1305.00,,1238343-015
1305.00,,1282421-021
1305.00,,1282421-022
1305.00,,1282421-024
1305.00,,1282421-025
1305.00,,1282421-027
1305.00,,1282421-029
1305.00,,1287415-010
1305.00,,1287415-011
1305.00,,1287415-012
1305.00,,1287415-013
1305.00,,1287415-014
1305.00,,1287415-015
1303.50,,1005536-010
1303.50,,1005536-011
1303.50,,1005536-012
1301.25,,1268690-010
1301.25,,1268690-011
1301.25,,1268690-012
1301.25,,1268690-013
1301.25,,1268690-014
1301.25,,1268690-015
1301.25,,1305061-010
1301.25,,1305061-011
1301.25,,1305061-012
1301.25,,1305061-013
1301.25,,1305061-014
1301.25,,1305061-015
1301.25,,1326011-005
1301.25,,1326012-005
1301.25,,1326013-005
1301.25,,1330177-005
1300.50,,1256288-011
1300.50,,1256288-012
1300.50,,1256288-013
1300.50,,1256288-014
1300.50,,1256288-015
1297.50,,1151347-010
1297.50,,1151347-011
1297.50,,1151347-012
1297.50,,1151347-013
1297.50,,1151347-014
1297.50,,1151347-015
1297.50,,1162649-005
1297.50,,1207975-011
1297.50,,1207975-012
1297.50,,1207975-013
1297.50,,1207975-014
1297.50,,1207975-015
1297.50,,1278245-009
1297.50,,1278245-010
1297.50,,1278245-011
1297.50,,1278245-012
1297.50,,1278245-013
1297.50,,1278245-014
1297.50,,1298137-005
1297.13,,1174386-012
1297.13,,1174386-013
1297.13,,1174386-014
1297.13,,1174386-016
1293.75,,1107193-009
1293.75,,1107193-010
1293.75,,1107193-011
1293.75,,1107193-012
1293.75,,1107193-013
1293.75,,1107193-014
1293.75,,1107193-015
1293.75,,1107193-016
1293.75,,1201858-009
1293.75,,1201858-010
1293.75,,1201858-011
1293.75,,1201858-012
1293.75,,1201858-013
1293.75,,1201858-014
1293.75,,1201858-015
1293.75,,1201858-016
1293.75,,1218371-005
1293.75,,1218373-005
1293.75,,1227049-005
1291.50,,1232481-011
1291.50,,1232481-012
1291.50,,1232481-013
1291.50,,1232481-014
1291.50,,1232481-015
1291.50,,1243754-005
1291.50,,1256920-011
1291.50,,1256920-013
1291.50,,1256920-015
1291.50,,1256920-017
1290.00,,1085669-005
1290.00,,1085676-005
1290.00,,1120477-005
1290.00,,1120502-557
1290.00,,1188683-005
1290.00,,1203695-010
1290.00,,1203695-011
1290.00,,1203695-012
1290.00,,1203695-013
1290.00,,1203695-014
1290.00,,1203695-015
1290.00,,1203695-016
1290.00,,1237832-005
1290.00,,1242348-005
1290.00,,1242349-005
1290.00,,1250603-093
1290.00,,1250603-095
1290.00,,1250603-096
1290.00,,1250603-097
1290.00,,1250603-098
1290.00,,1250603-099
1290.00,,1250603-100
1290.00,,1250603-101
1290.00,,1250603-103
1290.00,,1259648-010
1290.00,,1259648-011
1290.00,,1259648-012
1290.00,,1259648-013
1290.00,,1259648-014
1290.00,,1259648-015
1290.00,,1265688-011
1290.00,,1265688-012
1290.00,,1265688-013
1290.00,,1265688-014
1290.00,,1265688-015
1290.00,,1276185-011
1290.00,,1276185-012
1290.00,,1276185-013
1290.00,,1276185-014
1290.00,,1276185-015
1290.00,,1287378-010
1290.00,,1287378-011
1290.00,,1287378-012
1290.00,,1287378-013
1290.00,,1287378-014
1290.00,,1287380-010
1290.00,,1287380-011
1290.00,,1287380-012
1290.00,,1287380-013
1290.00,,1287820-005
1290.00,,1288381-011
1290.00,,1288381-012
1290.00,,1288381-013
1290.00,,1288381-014
1290.00,,1288381-015
1290.00,,1288381-016
1290.00,,1293703-005
1290.00,,1295173-005
1290.00,,1298242-005
1290.00,,1304081-005
1287.81,1,1258865-010
1287.81,1,1258865-011
1287.81,1,1258865-012
1287.81,1,1258865-013
1287.81,1,1258865-014
1287.81,1,1258865-015
1287.81,1,1258865-016
1287.81,1,1258865-017
1286.25,1,1151344-009
1286.25,1,1151344-010
1286.25,1,1151344-011
1286.25,1,1151344-012
1286.25,1,1151344-013
1286.25,1,1151344-014
1286.25,1,1151344-015
1286.25,1,1182290-009
1286.25,1,1182290-010
1286.25,1,1182290-011
1286.25,1,1182290-012
1286.25,1,1182290-013
1286.25,1,1182290-014
1286.25,1,1182290-015
1286.25,1,1219190-009
1286.25,1,1219190-010
1286.25,1,1219190-011
1286.25,1,1219190-012
1286.25,1,1219190-013
1286.25,1,1219190-014
1286.25,1,1219190-015
1286.25,1,1219190-016
1286.25,1,1219193-009
1286.25,1,1219193-010
1286.25,1,1219193-011
1286.25,1,1219193-012
1286.25,1,1219193-013
1286.25,1,1219193-014
1286.25,1,1219193-015
1286.25,1,1219193-016
1286.25,1,1297356-010
1286.25,1,1297356-011
1286.25,1,1297356-012
1286.25,1,1297356-013
1286.25,1,1297356-014
1282.50,1,1045916-005
1282.50,1,1106923-005
1282.50,1,1162596-005
1282.50,1,1164089-005
1282.50,1,1209784-005
1282.50,1,1236944-666
1282.50,1,1236944-670
1282.50,1,1236945-666
1282.50,1,1236945-670
1282.50,1,1238793-005
1282.50,1,1239027-011
1282.50,1,1239027-012
1282.50,1,1240162-010
1282.50,1,1240162-011
1282.50,1,1240162-012
1282.50,1,1240162-013
1282.50,1,1240162-014
1282.50,1,1254567-010
1282.50,1,1254567-011
1282.50,1,1254567-012
1282.50,1,1254567-013
1282.50,1,1254567-014
1282.50,1,1254567-015
1282.50,1,1254567-016
1282.50,1,1263722-011
1282.50,1,1263722-012
1282.50,1,1263722-013
1282.50,1,1263722-014
1282.50,1,1263722-015
1282.50,1,1291027-005
1282.50,1,1303746-011
1282.50,1,1303746-012
1282.50,1,1303746-013
1282.50,1,1303746-014
1282.50,1,1303746-015
1282.50,1,1303748-011
1282.50,1,1303748-012
1282.50,1,1303748-013
1282.50,1,1303748-014
1282.50,1,1303748-015
1282.50,1,1304625-005
1282.50,1,1304626-005
1281.38,1,1080088-010
1281.38,1,1080088-011
1281.38,1,1080088-012
1281.38,1,1080088-013
1281.38,1,1080088-014
1281.38,1,1080088-015
1281.38,1,1299210-010
1281.38,1,1299210-011
1281.38,1,1299210-012
1281.38,1,1299210-013
1281.38,1,1299210-014
1281.38,1,1299210-015
1278.75,1,1280894-005
1278.75,1,1317237-670
1275.00,1,1100060-005
1275.00,1,1124650-010
1275.00,1,1124650-011
1275.00,1,1124650-012
1275.00,1,1124650-013
1275.00,1,1124650-014
1275.00,1,1124650-015
1275.00,1,1124650-016
1275.00,1,1141169-005
1275.00,1,1202954-009
1275.00,1,1202954-010
1275.00,1,1202954-011
1275.00,1,1202954-012
1275.00,1,1202954-013
1275.00,1,1202954-014
1275.00,1,1202954-015
1275.00,1,1241764-005
1275.00,1,1282280-005
1275.00,1,1284506-009
1275.00,1,1284506-010
1275.00,1,1284506-011
1275.00,1,1284506-012
1275.00,1,1284506-013
1275.00,1,1284506-014
1275.00,1,1284506-015
1275.00,1,1284925-011
1275.00,1,1284925-012
1275.00,1,1284925-013
1275.00,1,1284925-014
1275.00,1,1293678-005
1275.00,1,1293688-005
1275.00,1,1293701-005
